date,AAPL
2006-07-07,0.29496365785598755
2006-07-10,0.3127700388431549
2006-07-11,0.31080347299575806
2006-07-12,0.3261392414569855
2006-07-13,0.3286926746368408
2006-07-14,0.36394861340522766
2006-07-17,0.39284977316856384
2006-07-18,0.360979288816452
2006-07-19,0.3628079295158386
2006-07-20,0.3673759996891022
2006-07-21,0.35002321004867554
2006-07-24,0.33242759108543396
2006-07-25,0.3258458971977234
2006-07-26,0.31553271412849426
2006-07-27,0.2996790409088135
2006-07-28,0.3076740801334381
2006-07-31,0.28085118532180786
2006-08-01,0.2918626368045807
2006-08-02,0.2814561426639557
2006-08-03,0.26325416564941406
2006-08-04,0.2840709090232849
2006-08-07,0.3375430107116699
2006-08-08,0.36240726709365845
2006-08-09,0.37650689482688904
2006-08-10,0.38387835025787354
2006-08-11,0.35949447751045227
2006-08-14,0.32777687907218933
2006-08-15,0.30521631240844727
2006-08-16,0.2848808765411377
2006-08-17,0.28564539551734924
2006-08-18,0.2756046652793884
2006-08-21,0.2630976140499115
2006-08-22,0.26057761907577515
2006-08-23,0.26187679171562195
2006-08-24,0.265399307012558
2006-08-25,0.27812451124191284
2006-08-28,0.302570641040802
2006-08-29,0.3022863566875458
2006-08-30,0.306079626083374
2006-08-31,0.2949420213699341
2006-09-01,0.2903638482093811
2006-09-05,0.2835976481437683
2006-09-06,0.3045434057712555
2006-09-07,0.30256375670433044
2006-09-08,0.3141404986381531
2006-09-11,0.30734753608703613
2006-09-12,0.3194133937358856
2006-09-13,0.3557460308074951
2006-09-14,0.33111318945884705
2006-09-15,0.32034599781036377
2006-09-18,0.3096395432949066
2006-09-19,0.30715256929397583
2006-09-20,0.3111063539981842
2006-09-21,0.3023378252983093
2006-09-22,0.307151734828949
2006-09-25,0.30057293176651
2006-09-26,0.3044438064098358
2006-09-27,0.29145848751068115
2006-09-28,0.2848213016986847
2006-09-29,0.2817155718803406
2006-10-02,0.2610853314399719
2006-10-03,0.2800927460193634
2006-10-04,0.2833564579486847
2006-10-05,0.281252920627594
2006-10-06,0.2963849902153015
2006-10-09,0.2794591188430786
2006-10-10,0.277987539768219
2006-10-11,0.278480589389801
2006-10-12,0.2817732095718384
2006-10-13,0.2790713310241699
2006-10-16,0.2792404294013977
2006-10-17,0.27211734652519226
2006-10-18,0.26703086495399475
2006-10-19,0.28320130705833435
2006-10-20,0.30559366941452026
2006-10-23,0.2695778012275696
2006-10-24,0.2831574082374573
2006-10-25,0.2752607762813568
2006-10-26,0.27450498938560486
2006-10-27,0.2830325961112976
2006-10-30,0.28859958052635193
2006-10-31,0.28697288036346436
2006-11-01,0.2856690287590027
2006-11-02,0.2946784496307373
2006-11-03,0.2897089123725891
2006-11-06,0.2823562026023865
2006-11-07,0.2855069935321808
2006-11-08,0.2809901237487793
2006-11-09,0.2892361283302307
2006-11-10,0.2938635051250458
2006-11-13,0.2870907783508301
2006-11-14,0.2873111069202423
2006-11-15,0.2872753441333771
2006-11-16,0.28778380155563354
2006-11-17,0.28419989347457886
2006-11-20,0.2837908864021301
2006-11-21,0.29036039113998413
2006-11-22,0.2785201668739319
2006-11-24,0.284942090511322
2006-11-27,0.2703472971916199
2006-11-28,0.2776600122451782
2006-11-29,0.2752586305141449
2006-11-30,0.28950101137161255
2006-12-01,0.281639039516449
2006-12-04,0.28724536299705505
2006-12-05,0.2747873365879059
2006-12-06,0.2717590928077698
2006-12-07,0.26100412011146545
2006-12-08,0.2882341742515564
2006-12-11,0.2765498161315918
2006-12-12,0.2655874788761139
2006-12-13,0.29357609152793884
2006-12-14,0.26810184121131897
2006-12-15,0.27566495537757874
2006-12-18,0.26822787523269653
2006-12-19,0.28398510813713074
2006-12-20,0.28817152976989746
2006-12-21,0.2810978293418884
2006-12-22,0.300687700510025
2006-12-26,0.2914244532585144
2006-12-27,0.2511679530143738
2006-12-28,0.30016952753067017
2006-12-29,0.26925140619277954
2007-01-03,0.2592132091522217
2007-01-04,0.29983997344970703
2007-01-05,0.2833273708820343
2007-01-08,0.2604653239250183
2007-01-09,0.257661908864975
2007-01-10,0.3632905185222626
2007-01-11,0.3312477171421051
2007-01-12,0.297663152217865
2007-01-16,0.2838900089263916
2007-01-17,0.26461130380630493
2007-01-18,0.27022162079811096
2007-01-19,0.3092406094074249
2007-01-22,0.2839973568916321
2007-01-23,0.2976417541503906
2007-01-24,0.28970783948898315
2007-01-25,0.2587287127971649
2007-01-26,0.2768024802207947
2007-01-29,0.3176780641078949
2007-01-30,0.30942100286483765
2007-01-31,0.29848459362983704
2007-02-01,0.30644848942756653
2007-02-02,0.29973095655441284
2007-02-05,0.3006226420402527
2007-02-06,0.2995677590370178
2007-02-07,0.30562281608581543
2007-02-08,0.30738911032676697
2007-02-09,0.3056362271308899
2007-02-12,0.30689889192581177
2007-02-13,0.3044823706150055
2007-02-14,0.3009755611419678
2007-02-15,0.29539746046066284
2007-02-16,0.2935510575771332
2007-02-20,0.2886761426925659
2007-02-21,0.2963033616542816
2007-02-22,0.3017813563346863
2007-02-23,0.3051699101924896
2007-02-26,0.30172812938690186
2007-02-27,0.2815743088722229
2007-02-28,0.2947467863559723
2007-03-01,0.2925723195075989
2007-03-02,0.31376415491104126
2007-03-05,0.3088659346103668
2007-03-06,0.30771058797836304
2007-03-07,0.29088810086250305
2007-03-08,0.28127068281173706
2007-03-09,0.2687810957431793
2007-03-12,0.2646556794643402
2007-03-13,0.26534873247146606
2007-03-14,0.2660365700721741
2007-03-15,0.2702946066856384
2007-03-16,0.26572877168655396
2007-03-19,0.2595086991786957
2007-03-20,0.26207876205444336
2007-03-21,0.2577405571937561
2007-03-22,0.2590455710887909
2007-03-23,0.26114165782928467
2007-03-26,0.25690194964408875
2007-03-27,0.28409844636917114
2007-03-28,0.28553733229637146
2007-03-29,0.2858465313911438
2007-03-30,0.28742918372154236
2007-04-02,0.28973832726478577
2007-04-03,0.2867186665534973
2007-04-04,0.2851347327232361
2007-04-05,0.28416651487350464
2007-04-09,0.2814340591430664
2007-04-10,0.28186532855033875
2007-04-11,0.2804167866706848
2007-04-12,0.28233855962753296
2007-04-13,0.2833945155143738
2007-04-16,0.2834712862968445
2007-04-17,0.2834181487560272
2007-04-18,0.28530430793762207
2007-04-19,0.2832892835140228
2007-04-20,0.28383615612983704
2007-04-23,0.282314658164978
2007-04-24,0.282479465007782
2007-04-25,0.29713958501815796
2007-04-26,0.286381334066391
2007-04-27,0.3036790192127228
2007-04-30,0.29856154322624207
2007-05-01,0.2874458134174347
2007-05-02,0.2940318286418915
2007-05-03,0.28153127431869507
2007-05-04,0.2838149070739746
2007-05-07,0.28056517243385315
2007-05-08,0.2837744951248169
2007-05-09,0.28674617409706116
2007-05-10,0.2838112413883209
2007-05-11,0.2966599464416504
2007-05-14,0.28970593214035034
2007-05-15,0.28887540102005005
2007-05-16,0.2945055365562439
2007-05-17,0.3020651638507843
2007-05-18,0.29548734426498413
2007-05-21,0.2943430244922638
2007-05-22,0.2944563925266266
2007-05-23,0.2847118377685547
2007-05-24,0.2860821783542633
2007-05-25,0.29369109869003296
2007-05-29,0.27285143733024597
2007-05-30,0.2742908000946045
2007-05-31,0.285643070936203
2007-06-01,0.2800270915031433
2007-06-04,0.2816679775714874
2007-06-05,0.2830525040626526
2007-06-06,0.28400570154190063
2007-06-07,0.2784813642501831
2007-06-08,0.29578885436058044
2007-06-11,0.2955795228481293
2007-06-12,0.3173091411590576
2007-06-13,0.31180882453918457
2007-06-14,0.3124256730079651
2007-06-15,0.2969491481781006
2007-06-18,0.2735781669616699
2007-06-19,0.2839207053184509
2007-06-20,0.2839497923851013
2007-06-21,0.28538551926612854
2007-06-22,0.2875402867794037
2007-06-25,0.28672531247138977
2007-06-26,0.28964146971702576
2007-06-27,0.28149548172950745
2007-06-28,0.2766615152359009
2007-06-29,0.2729864716529846
2007-07-02,0.2789080739021301
2007-07-03,0.28167295455932617
2007-07-05,0.2927803099155426
2007-07-06,0.2874153256416321
2007-07-09,0.27672189474105835
2007-07-10,0.2774962782859802
2007-07-11,0.28252533078193665
2007-07-12,0.2698553502559662
2007-07-13,0.26434439420700073
2007-07-16,0.2605074346065521
2007-07-17,0.26297178864479065
2007-07-18,0.25819817185401917
2007-07-19,0.2579962909221649
2007-07-20,0.25147172808647156
2007-07-23,0.25620123744010925
2007-07-24,0.25814613699913025
2007-07-25,0.27279919385910034
2007-07-26,0.27807992696762085
2007-07-27,0.3142176866531372
2007-07-30,0.31137704849243164
2007-07-31,0.32348427176475525
2007-08-01,0.34926503896713257
2007-08-02,0.39356356859207153
2007-08-03,0.3946317136287689
2007-08-06,0.38561224937438965
2007-08-07,0.40931177139282227
2007-08-08,0.4119783937931061
2007-08-09,0.3952651023864746
2007-08-10,0.4088912606239319
2007-08-13,0.4394577145576477
2007-08-14,0.4106879234313965
2007-08-15,0.3917897641658783
2007-08-16,0.40567708015441895
2007-08-17,0.45623689889907837
2007-08-20,0.4413108229637146
2007-08-21,0.41704902052879333
2007-08-22,0.41972875595092773
2007-08-23,0.38442426919937134
2007-08-24,0.35834193229675293
2007-08-27,0.2944856584072113
2007-08-28,0.26724642515182495
2007-08-29,0.28676730394363403
2007-08-30,0.27627864480018616
2007-08-31,0.29490819573402405
2007-09-04,0.2941155433654785
2007-09-05,0.27992913126945496
2007-09-06,0.33710962533950806
2007-09-07,0.35310569405555725
2007-09-10,0.36537593603134155
2007-09-11,0.3883891701698303
2007-09-12,0.3221726417541504
2007-09-13,0.2852328419685364
2007-09-14,0.27442455291748047
2007-09-17,0.26279932260513306
2007-09-18,0.2599075436592102
2007-09-19,0.2674674987792969
2007-09-20,0.26852917671203613
2007-09-21,0.26534023880958557
2007-09-24,0.2592857778072357
2007-09-25,0.2613307535648346
2007-09-26,0.25974220037460327
2007-09-27,0.26093778014183044
2007-09-28,0.24621303379535675
2007-10-01,0.24103792011737823
2007-10-02,0.2468918114900589
2007-10-03,0.24524588882923126
2007-10-04,0.24587225914001465
2007-10-05,0.25171369314193726
2007-10-08,0.24271734058856964
2007-10-09,0.24240680038928986
2007-10-10,0.269805371761322
2007-10-11,0.24737879633903503
2007-10-12,0.3892490863800049
2007-10-15,0.3330809772014618
2007-10-16,0.3596256971359253
2007-10-17,0.32113030552864075
2007-10-18,0.31061774492263794
2007-10-19,0.26303961873054504
2007-10-22,0.2833315134048462
2007-10-23,0.26632216572761536
2007-10-24,0.2956143617630005
2007-10-25,0.3302440643310547
2007-10-26,0.31052151322364807
2007-10-29,0.275515615940094
2007-10-30,0.254766047000885
2007-10-31,0.2583093047142029
2007-11-01,0.2705211639404297
2007-11-02,0.2614534795284271
2007-11-05,0.2911282777786255
2007-11-06,0.2797791063785553
2007-11-07,0.2764943242073059
2007-11-08,0.2801875174045563
2007-11-09,0.41765397787094116
2007-11-12,0.44924020767211914
2007-11-13,0.5639896988868713
2007-11-14,0.5412818193435669
2007-11-15,0.5719269514083862
2007-11-16,0.5809311270713806
2007-11-19,0.5697368383407593
2007-11-20,0.5307818651199341
2007-11-21,0.5693050622940063
2007-11-23,0.5338945388793945
2007-11-26,0.4113026261329651
2007-11-27,0.41713747382164
2007-11-28,0.41348138451576233
2007-11-29,0.33082765340805054
2007-11-30,0.30865278840065
2007-12-03,0.3368305265903473
2007-12-04,0.3295603394508362
2007-12-05,0.3079525828361511
2007-12-06,0.2955191433429718
2007-12-07,0.2866033911705017
2007-12-10,0.2741156816482544
2007-12-11,0.2559618353843689
2007-12-12,0.2908792495727539
2007-12-13,0.29940900206565857
2007-12-14,0.30727627873420715
2007-12-17,0.29280009865760803
2007-12-18,0.34313398599624634
2007-12-19,0.3522689938545227
2007-12-20,0.3118942379951477
2007-12-21,0.28437548875808716
2007-12-24,0.2673787772655487
2007-12-26,0.25533628463745117
2007-12-27,0.24465277791023254
2007-12-28,0.2536250054836273
2007-12-31,0.25219276547431946
2008-01-02,0.24942341446876526
2008-01-03,0.2839064598083496
2008-01-04,0.2719953656196594
2008-01-07,0.3189392387866974
2008-01-08,0.41810616850852966
2008-01-09,0.4600886404514313
2008-01-10,0.5333913564682007
2008-01-11,0.5444075465202332
2008-01-14,0.523844301700592
2008-01-15,0.4104756712913513
2008-01-16,0.5041259527206421
2008-01-17,0.5499300956726074
2008-01-18,0.5671660900115967
2008-01-22,0.539128303527832
2008-01-23,0.6193813681602478
2008-01-24,0.6491938829421997
2008-01-25,0.611115038394928
2008-01-28,0.5868112444877625
2008-01-29,0.5832014083862305
2008-01-30,0.48850956559181213
2008-01-31,0.48505011200904846
2008-02-01,0.4499813914299011
2008-02-04,0.3880729079246521
2008-02-05,0.35007232427597046
2008-02-06,0.36748021841049194
2008-02-07,0.41162586212158203
2008-02-08,0.49923229217529297
2008-02-11,0.4646841883659363
2008-02-12,0.4127112329006195
2008-02-13,0.40619391202926636
2008-02-14,0.37103915214538574
2008-02-15,0.3384445607662201
2008-02-19,0.3011133074760437
2008-02-20,0.3161526322364807
2008-02-21,0.3409659266471863
2008-02-22,0.33161991834640503
2008-02-25,0.36039453744888306
2008-02-26,0.38546568155288696
2008-02-27,0.39489060640335083
2008-02-28,0.3923584222793579
2008-02-29,0.3719988763332367
2008-03-03,0.37576809525489807
2008-03-04,0.4012392461299896
2008-03-05,0.45873087644577026
2008-03-06,0.4152600169181824
2008-03-07,0.4389646649360657
2008-03-10,0.44887733459472656
2008-03-11,0.42860540747642517
2008-03-12,0.4051404893398285
2008-03-13,0.39434486627578735
2008-03-14,0.4201573431491852
2008-03-17,0.46391525864601135
2008-03-18,0.4643429219722748
2008-03-19,0.4210272431373596
2008-03-20,0.41239356994628906
2008-03-24,0.3565714955329895
2008-03-25,0.3269208073616028
2008-03-26,0.31354135274887085
2008-03-27,0.30982616543769836
2008-03-28,0.31491702795028687
2008-03-31,0.2890310287475586
2008-04-01,0.29595810174942017
2008-04-02,0.2785727381706238
2008-04-03,0.29443466663360596
2008-04-04,0.29223451018333435
2008-04-07,0.28950560092926025
2008-04-08,0.28745412826538086
2008-04-09,0.2870056629180908
2008-04-10,0.28874117136001587
2008-04-11,0.27699190378189087
2008-04-14,0.28374728560447693
2008-04-15,0.3054695129394531
2008-04-16,0.2845388352870941
2008-04-17,0.26336410641670227
2008-04-18,0.2687924802303314
2008-04-21,0.2511502802371979
2008-04-22,0.25089138746261597
2008-04-23,0.2914080023765564
2008-04-24,0.27503934502601624
2008-04-25,0.3389493525028229
2008-04-28,0.312964528799057
2008-04-29,0.2926580011844635
2008-04-30,0.2758302688598633
2008-05-01,0.3048911690711975
2008-05-02,0.27114954590797424
2008-05-05,0.29847103357315063
2008-05-06,0.2783244252204895
2008-05-07,0.27296096086502075
2008-05-08,0.28814005851745605
2008-05-09,0.2734251618385315
2008-05-12,0.2586033344268799
2008-05-13,0.25015878677368164
2008-05-14,0.24683916568756104
2008-05-15,0.25982367992401123
2008-05-16,0.2767353653907776
2008-05-19,0.25015029311180115
2008-05-20,0.2871874272823334
2008-05-21,0.29712051153182983
2008-05-22,0.34215646982192993
2008-05-23,0.36838215589523315
2008-05-27,0.3438548743724823
2008-05-28,0.3012810945510864
2008-05-29,0.2902056872844696
2008-05-30,0.2759819030761719
2008-06-02,0.23377788066864014
2008-06-03,0.2544199526309967
2008-06-04,0.2691236138343811
2008-06-05,0.27696600556373596
2008-06-06,0.24411959946155548
2008-06-09,0.2770112156867981
2008-06-10,0.3897145092487335
2008-06-11,0.33200421929359436
2008-06-12,0.3380109667778015
2008-06-13,0.39473649859428406
2008-06-16,0.4637984335422516
2008-06-17,0.40064144134521484
2008-06-18,0.3535153269767761
2008-06-19,0.33961406350135803
2008-06-20,0.3281576633453369
2008-06-23,0.31126052141189575
2008-06-24,0.3276643753051758
2008-06-25,0.327071875333786
2008-06-26,0.3087386190891266
2008-06-27,0.3317252993583679
2008-06-30,0.3625563383102417
2008-07-01,0.35367971658706665
2008-07-02,0.3887777030467987
2008-07-03,0.3885679244995117
2008-07-07,0.4389936327934265
2008-07-08,0.3871326446533203
2008-07-09,0.37618523836135864
2008-07-10,0.3558790385723114
2008-07-11,0.3869350850582123
2008-07-14,0.43512600660324097
2008-07-15,0.4078618586063385
2008-07-16,0.480413019657135
2008-07-17,0.4191768169403076
2008-07-18,0.3667834401130676
2008-07-21,0.3338100016117096
2008-07-22,0.346084326505661
2008-07-23,0.40884676575660706
2008-07-24,0.38109254837036133
2008-07-25,0.3831610679626465
2008-07-28,0.351538747549057
2008-07-29,0.3297803997993469
2008-07-30,0.3381911814212799
2008-07-31,0.32828789949417114
2008-08-01,0.33790406584739685
2008-08-04,0.3387829661369324
2008-08-05,0.3378349840641022
2008-08-06,0.30561453104019165
2008-08-07,0.3142601549625397
2008-08-08,0.30560964345932007
2008-08-11,0.27628573775291443
2008-08-12,0.3028445243835449
2008-08-13,0.2932299077510834
2008-08-14,0.30599477887153625
2008-08-15,0.28525322675704956
2008-08-18,0.27815133333206177
2008-08-19,0.28177279233932495
2008-08-20,0.28150320053100586
2008-08-21,0.28102293610572815
2008-08-22,0.27801212668418884
2008-08-25,0.2467363178730011
2008-08-26,0.2528889775276184
2008-08-27,0.24228978157043457
2008-08-28,0.24250657856464386
2008-08-29,0.24029573798179626
2008-09-02,0.24785688519477844
2008-09-03,0.2979157269001007
2008-09-04,0.31234410405158997
2008-09-05,0.33695682883262634
2008-09-08,0.4053572118282318
2008-09-09,0.48749202489852905
2008-09-10,0.5473726987838745
2008-09-11,0.5500704646110535
2008-09-12,0.5150484442710876
2008-09-15,0.49174222350120544
2008-09-16,0.5228664875030518
2008-09-17,0.6054506301879883
2008-09-18,0.6292322874069214
2008-09-19,0.6994268894195557
2008-09-22,0.657415509223938
2008-09-23,0.5922900438308716
2008-09-24,0.6252997517585754
2008-09-25,0.5945613980293274
2008-09-26,0.5311230421066284
2008-09-29,0.5799570679664612
2008-09-30,0.7145563364028931
2008-10-01,0.6753833889961243
2008-10-02,0.6755956411361694
2008-10-03,0.7023637294769287
2008-10-06,0.7565966248512268
2008-10-07,0.7699763178825378
2008-10-08,0.7774430513381958
2008-10-09,0.7926894426345825
2008-10-10,0.7771446704864502
2008-10-13,0.796653151512146
2008-10-14,0.7327627539634705
2008-10-15,0.7514225244522095
2008-10-16,0.7369310855865479
2008-10-17,0.7590474486351013
2008-10-20,0.747952401638031
2008-10-21,0.7220506072044373
2008-10-22,0.6826172471046448
2008-10-23,0.6975592374801636
2008-10-24,0.7257609367370605
2008-10-27,0.7507612109184265
2008-10-28,0.7096602320671082
2008-10-29,0.6922136545181274
2008-10-30,0.709514319896698
2008-10-31,0.6484600901603699
2008-11-03,0.6380972862243652
2008-11-04,0.5610325336456299
2008-11-05,0.534294605255127
2008-11-06,0.5180226564407349
2008-11-07,0.5582860112190247
2008-11-10,0.5686677098274231
2008-11-11,0.5718381404876709
2008-11-12,0.5925041437149048
2008-11-13,0.5518304109573364
2008-11-14,0.6455516219139099
2008-11-17,0.6308367848396301
2008-11-18,0.6294375658035278
2008-11-19,0.6181009411811829
2008-11-20,0.6067808270454407
2008-11-21,0.6696062088012695
2008-11-24,0.6777501702308655
2008-11-25,0.6523457765579224
2008-11-26,0.6627016067504883
2008-11-28,0.5912927985191345
2008-12-01,0.5262861847877502
2008-12-02,0.5155957937240601
2008-12-03,0.5625604391098022
2008-12-04,0.583154559135437
2008-12-05,0.5961628556251526
2008-12-08,0.6004263162612915
2008-12-09,0.5387653112411499
2008-12-10,0.5391401648521423
2008-12-11,0.5032655000686646
2008-12-12,0.5027477145195007
2008-12-15,0.549148440361023
2008-12-16,0.48122960329055786
2008-12-17,0.4952164590358734
2008-12-18,0.4505034387111664
2008-12-19,0.40260082483291626
2008-12-22,0.3654993176460266
2008-12-23,0.37547391653060913
2008-12-24,0.3610129952430725
2008-12-26,0.3472124934196472
2008-12-29,0.29262298345565796
2008-12-30,0.2950601875782013
2008-12-31,0.36601942777633667
2009-01-02,0.29405295848846436
2009-01-05,0.31858769059181213
2009-01-06,0.36605221033096313
2009-01-07,0.3918607831001282
2009-01-08,0.3803938925266266
2009-01-09,0.4098133146762848
2009-01-12,0.3892015218734741
2009-01-13,0.36512717604637146
2009-01-14,0.40457138419151306
2009-01-15,0.37856325507164
2009-01-16,0.4513300955295563
2009-01-20,0.4711969494819641
2009-01-21,0.48161712288856506
2009-01-22,0.46497875452041626
2009-01-23,0.5101015567779541
2009-01-26,0.4778803288936615
2009-01-27,0.41661182045936584
2009-01-28,0.3443719744682312
2009-01-29,0.32943636178970337
2009-01-30,0.30270567536354065
2009-02-02,0.3069910705089569
2009-02-03,0.3323943018913269
2009-02-04,0.3277891278266907
2009-02-05,0.32439666986465454
2009-02-06,0.33335310220718384
2009-02-09,0.29472222924232483
2009-02-10,0.301811158657074
2009-02-11,0.37653642892837524
2009-02-12,0.3793470561504364
2009-02-13,0.41130417585372925
2009-02-17,0.3607383370399475
2009-02-18,0.3802272379398346
2009-02-19,0.3849853277206421
2009-02-20,0.3654014468193054
2009-02-23,0.396689236164093
2009-02-24,0.3988344073295593
2009-02-25,0.3947991132736206
2009-02-26,0.43447309732437134
2009-02-27,0.42087262868881226
2009-03-02,0.46220311522483826
2009-03-03,0.4639750123023987
2009-03-04,0.47789448499679565
2009-03-05,0.43179750442504883
2009-03-06,0.4534454345703125
2009-03-09,0.4984210431575775
2009-03-10,0.5025594830513
2009-03-11,0.4665263593196869
2009-03-12,0.45104604959487915
2009-03-13,0.42743244767189026
2009-03-16,0.3951985239982605
2009-03-17,0.4159788191318512
2009-03-18,0.39329445362091064
2009-03-19,0.4400568902492523
2009-03-20,0.4249347150325775
2009-03-23,0.3526023030281067
2009-03-24,0.36875709891319275
2009-03-25,0.3735570013523102
2009-03-26,0.3875385820865631
2009-03-27,0.37126418948173523
2009-03-30,0.34404200315475464
2009-03-31,0.3415008783340454
2009-04-01,0.3240881562232971
2009-04-02,0.32108670473098755
2009-04-03,0.335493266582489
2009-04-06,0.3113669455051422
2009-04-07,0.3268168568611145
2009-04-08,0.3000602722167969
2009-04-09,0.29732444882392883
2009-04-13,0.26557889580726624
2009-04-14,0.28037431836128235
2009-04-15,0.281816691160202
2009-04-16,0.2879323959350586
2009-04-17,0.27513596415519714
2009-04-20,0.27765458822250366
2009-04-21,0.2847645878791809
2009-04-22,0.2984005808830261
2009-04-23,0.30952563881874084
2009-04-24,0.36509034037590027
2009-04-27,0.3374250829219818
2009-04-28,0.3139289319515228
2009-04-29,0.3038734495639801
2009-04-30,0.3060019612312317
2009-05-01,0.29868242144584656
2009-05-04,0.27239400148391724
2009-05-05,0.254922091960907
2009-05-06,0.25044894218444824
2009-05-07,0.2763844430446625
2009-05-08,0.28216102719306946
2009-05-11,0.31778964400291443
2009-05-12,0.284812331199646
2009-05-13,0.3054926097393036
2009-05-14,0.3045153021812439
2009-05-15,0.2958076000213623
2009-05-18,0.2946925163269043
2009-05-19,0.3143238425254822
2009-05-20,0.28205442428588867
2009-05-21,0.31314194202423096
2009-05-22,0.30372610688209534
2009-05-26,0.29129594564437866
2009-05-27,0.2920331358909607
2009-05-28,0.29586872458457947
2009-05-29,0.2967917323112488
2009-06-01,0.258771687746048
2009-06-02,0.25185874104499817
2009-06-03,0.2630312442779541
2009-06-04,0.24850516021251678
2009-06-05,0.2408636063337326
2009-06-08,0.25651678442955017
2009-06-09,0.291096031665802
2009-06-10,0.27525022625923157
2009-06-11,0.2678421139717102
2009-06-12,0.2802388668060303
2009-06-15,0.24720358848571777
2009-06-16,0.2641774117946625
2009-06-17,0.2551722526550293
2009-06-18,0.281615674495697
2009-06-19,0.2602812647819519
2009-06-22,0.24098388850688934
2009-06-23,0.27655425667762756
2009-06-24,0.28900066018104553
2009-06-25,0.2719798684120178
2009-06-26,0.2630056142807007
2009-06-29,0.24008679389953613
2009-06-30,0.24038878083229065
2009-07-01,0.2374604046344757
2009-07-02,0.22637870907783508
2009-07-06,0.2281685620546341
2009-07-07,0.2384839504957199
2009-07-08,0.23615697026252747
2009-07-09,0.26830214262008667
2009-07-10,0.2648637592792511
2009-07-13,0.2555939555168152
2009-07-14,0.25715601444244385
2009-07-15,0.25300678610801697
2009-07-16,0.23031489551067352
2009-07-17,0.232219859957695
2009-07-20,0.21804802119731903
2009-07-21,0.23630699515342712
2009-07-22,0.2387232482433319
2009-07-23,0.24697093665599823
2009-07-24,0.24443188309669495
2009-07-27,0.23834332823753357
2009-07-28,0.24385777115821838
2009-07-29,0.23662538826465607
2009-07-30,0.23151595890522003
2009-07-31,0.22673428058624268
2009-08-03,0.2235710620880127
2009-08-04,0.2232774794101715
2009-08-05,0.21139760315418243
2009-08-06,0.21880145370960236
2009-08-07,0.2175271213054657
2009-08-10,0.21073046326637268
2009-08-11,0.21057748794555664
2009-08-12,0.21155543625354767
2009-08-13,0.21461793780326843
2009-08-14,0.21142986416816711
2009-08-17,0.20683662593364716
2009-08-18,0.2092622071504593
2009-08-19,0.20742985606193542
2009-08-20,0.20799069106578827
2009-08-21,0.19801875948905945
2009-08-24,0.19681164622306824
2009-08-25,0.20051653683185577
2009-08-26,0.2004273235797882
2009-08-27,0.20105116069316864
2009-08-28,0.2174457311630249
2009-08-31,0.21551525592803955
2009-09-01,0.2137952744960785
2009-09-02,0.22861111164093018
2009-09-03,0.22628462314605713
2009-09-04,0.21915116906166077
2009-09-08,0.2040613889694214
2009-09-09,0.20235005021095276
2009-09-10,0.2318859100341797
2009-09-11,0.21977166831493378
2009-09-14,0.2126302272081375
2009-09-15,0.2050427943468094
2009-09-16,0.200540229678154
2009-09-17,0.20638036727905273
2009-09-18,0.21857407689094543
2009-09-21,0.20570632815361023
2009-09-22,0.20852279663085938
2009-09-23,0.20577922463417053
2009-09-24,0.22261500358581543
2009-09-25,0.23540540039539337
2009-09-28,0.2411460131406784
2009-09-29,0.2138454169034958
2009-09-30,0.2210979163646698
2009-10-01,0.242916539311409
2009-10-02,0.23644928634166718
2009-10-05,0.231427401304245
2009-10-06,0.21955141425132751
2009-10-07,0.21507331728935242
2009-10-08,0.21125659346580505
2009-10-09,0.212009459733963
2009-10-12,0.200219064950943
2009-10-13,0.19936677813529968
2009-10-14,0.19539546966552734
2009-10-15,0.19382800161838531
2009-10-16,0.1890704184770584
2009-10-19,0.1948249340057373
2009-10-20,0.21081164479255676
2009-10-21,0.21739713847637177
2009-10-22,0.22769644856452942
2009-10-23,0.2352629452943802
2009-10-26,0.22153456509113312
2009-10-27,0.23186703026294708
2009-10-28,0.25578615069389343
2009-10-29,0.2768112123012543
2009-10-30,0.23956231772899628
2009-11-02,0.2779094874858856
2009-11-03,0.3229658603668213
2009-11-04,0.29702654480934143
2009-11-05,0.2748233675956726
2009-11-06,0.242294043302536
2009-11-09,0.23651012778282166
2009-11-10,0.21926748752593994
2009-11-11,0.21651454269886017
2009-11-12,0.2137105017900467
2009-11-13,0.20836558938026428
2009-11-16,0.20362775027751923
2009-11-17,0.20086804032325745
2009-11-18,0.2000218629837036
2009-11-19,0.20459744334220886
2009-11-20,0.2117794007062912
2009-11-23,0.20198071002960205
2009-11-24,0.19749578833580017
2009-11-25,0.19763517379760742
2009-11-27,0.20137815177440643
2009-11-30,0.22183652222156525
2009-12-01,0.2160828560590744
2009-12-02,0.21239104866981506
2009-12-03,0.22576645016670227
2009-12-04,0.226225808262825
2009-12-07,0.2568977475166321
2009-12-08,0.26052483916282654
2009-12-09,0.2555026113986969
2009-12-10,0.24777185916900635
2009-12-11,0.2456085979938507
2009-12-14,0.23024359345436096
2009-12-15,0.23413196206092834
2009-12-16,0.22502736747264862
2009-12-17,0.219244122505188
2009-12-18,0.2162509709596634
2009-12-21,0.2126419097185135
2009-12-22,0.2158249169588089
2009-12-23,0.2088766098022461
2009-12-24,0.20512323081493378
2009-12-28,0.2225397378206253
2009-12-29,0.22122982144355774
2009-12-30,0.2211863100528717
