date,AAPL
2006-03-21,0.2851291000843048
2006-03-22,0.3171426057815552
2006-03-23,0.32194674015045166
2006-03-24,0.3181030750274658
2006-03-27,0.31192857027053833
2006-03-28,0.30900073051452637
2006-03-29,0.3157939314842224
2006-03-30,0.3554876744747162
2006-03-31,0.3426589369773865
2006-04-03,0.3108694553375244
2006-04-04,0.3124867379665375
2006-04-05,0.30957406759262085
2006-04-06,0.33518263697624207
2006-04-07,0.351055771112442
2006-04-10,0.34173500537872314
2006-04-11,0.31778576970100403
2006-04-12,0.3274874687194824
2006-04-13,0.30926114320755005
2006-04-17,0.31408682465553284
2006-04-18,0.30641770362854004
2006-04-19,0.3061029314994812
2006-04-20,0.29519230127334595
2006-04-21,0.33007073402404785
2006-04-24,0.30962809920310974
2006-04-25,0.30511409044265747
2006-04-26,0.2826003432273865
2006-04-27,0.28437402844429016
2006-04-28,0.2994011342525482
2006-05-01,0.27888256311416626
2006-05-02,0.28683003783226013
2006-05-03,0.283592164516449
2006-05-04,0.28602278232574463
2006-05-05,0.3030158579349518
2006-05-08,0.27955928444862366
2006-05-09,0.27580469846725464
2006-05-10,0.27465492486953735
2006-05-11,0.2797509729862213
2006-05-12,0.28740930557250977
2006-05-15,0.3230014443397522
2006-05-16,0.3014689087867737
2006-05-17,0.30822473764419556
2006-05-18,0.3162899613380432
2006-05-19,0.31016725301742554
2006-05-22,0.33712583780288696
2006-05-23,0.31595999002456665
2006-05-24,0.3133618235588074
2006-05-25,0.3650464415550232
2006-05-26,0.31687232851982117
2006-05-30,0.29969143867492676
2006-05-31,0.28991231322288513
2006-06-01,0.3114314675331116
2006-06-02,0.3039742112159729
2006-06-05,0.3118458390235901
2006-06-06,0.279105007648468
2006-06-07,0.3092617392539978
2006-06-08,0.30585095286369324
2006-06-09,0.36798447370529175
2006-06-12,0.34362855553627014
2006-06-13,0.3462938964366913
2006-06-14,0.38229936361312866
2006-06-15,0.361558735370636
2006-06-16,0.3546774983406067
2006-06-19,0.3396158814430237
2006-06-20,0.3293422758579254
2006-06-21,0.3150005340576172
2006-06-22,0.3058481216430664
2006-06-23,0.3192625641822815
2006-06-26,0.3136898875236511
2006-06-27,0.2853492498397827
2006-06-28,0.27010947465896606
2006-06-29,0.3123954236507416
2006-06-30,0.31649699807167053
2006-07-03,0.30277276039123535
2006-07-05,0.2670300304889679
2006-07-06,0.2783054709434509
2006-07-07,0.28189897537231445
2006-07-10,0.30682215094566345
2006-07-11,0.2948148548603058
2006-07-12,0.3124901354312897
2006-07-13,0.312203586101532
2006-07-14,0.35278210043907166
2006-07-17,0.37593430280685425
2006-07-18,0.3398033380508423
2006-07-19,0.34793621301651
2006-07-20,0.36500948667526245
2006-07-21,0.35170260071754456
2006-07-24,0.33067572116851807
2006-07-25,0.3279417157173157
2006-07-26,0.3180558979511261
2006-07-27,0.32182052731513977
2006-07-28,0.3274453282356262
2006-07-31,0.30056023597717285
2006-08-01,0.2976821959018707
2006-08-02,0.2859552204608917
2006-08-03,0.2653609812259674
2006-08-04,0.2874779999256134
2006-08-07,0.34609952569007874
2006-08-08,0.3617440462112427
2006-08-09,0.34683066606521606
2006-08-10,0.34269118309020996
2006-08-11,0.337963342666626
2006-08-14,0.3221473693847656
2006-08-15,0.30581921339035034
2006-08-16,0.28892672061920166
2006-08-17,0.2937365174293518
2006-08-18,0.28148218989372253
2006-08-21,0.2642475664615631
2006-08-22,0.25893634557724
2006-08-23,0.2604641914367676
2006-08-24,0.26334449648857117
2006-08-25,0.27495822310447693
2006-08-28,0.2614664137363434
2006-08-29,0.26015421748161316
2006-08-30,0.2655053734779358
2006-08-31,0.2491151988506317
2006-09-01,0.26265019178390503
2006-09-05,0.25480812788009644
2006-09-06,0.27779442071914673
2006-09-07,0.275296688079834
2006-09-08,0.28750231862068176
2006-09-11,0.2765045762062073
2006-09-12,0.29186245799064636
2006-09-13,0.3342994451522827
2006-09-14,0.30165350437164307
2006-09-15,0.2898467779159546
2006-09-18,0.2824050486087799
2006-09-19,0.2854863107204437
2006-09-20,0.29115208983421326
2006-09-21,0.2797047793865204
2006-09-22,0.28435057401657104
2006-09-25,0.2762520909309387
2006-09-26,0.28097179532051086
2006-09-27,0.2813689112663269
2006-09-28,0.27499398589134216
2006-09-29,0.27147528529167175
2006-10-02,0.252980500459671
2006-10-03,0.2692614197731018
2006-10-04,0.2729261517524719
2006-10-05,0.26998332142829895
2006-10-06,0.28050824999809265
2006-10-09,0.26559072732925415
2006-10-10,0.26474305987358093
2006-10-11,0.2657960057258606
2006-10-12,0.26973384618759155
2006-10-13,0.2666779160499573
2006-10-16,0.2662551701068878
2006-10-17,0.2600124776363373
2006-10-18,0.2559535801410675
2006-10-19,0.2700308859348297
2006-10-20,0.28937408328056335
2006-10-23,0.256674200296402
2006-10-24,0.2668040096759796
2006-10-25,0.26198336482048035
2006-10-26,0.26313430070877075
2006-10-27,0.2544281780719757
2006-10-30,0.26095154881477356
2006-10-31,0.25914329290390015
2006-11-01,0.23452499508857727
2006-11-02,0.24651913344860077
2006-11-03,0.23979763686656952
2006-11-06,0.22834818065166473
2006-11-07,0.23256640136241913
2006-11-08,0.22747507691383362
2006-11-09,0.2391989678144455
2006-11-10,0.24585866928100586
2006-11-13,0.2354036271572113
2006-11-14,0.2342590093612671
2006-11-15,0.23505249619483948
2006-11-16,0.23673534393310547
2006-11-17,0.23153579235076904
2006-11-20,0.2306351661682129
2006-11-21,0.24014905095100403
2006-11-22,0.22357134521007538
2006-11-24,0.2317214012145996
2006-11-27,0.24812455475330353
2006-11-28,0.2579849660396576
2006-11-29,0.2533585727214813
2006-11-30,0.26851320266723633
2006-12-01,0.2604058086872101
2006-12-04,0.26550912857055664
2006-12-05,0.24855244159698486
2006-12-06,0.2443641722202301
2006-12-07,0.23256590962409973
2006-12-08,0.2670518457889557
2006-12-11,0.2555909752845764
2006-12-12,0.24087922275066376
2006-12-13,0.27590760588645935
2006-12-14,0.24502484500408173
2006-12-15,0.2527415156364441
2006-12-18,0.24396300315856934
2006-12-19,0.2625202536582947
2006-12-20,0.2702536880970001
2006-12-21,0.2605162560939789
2006-12-22,0.282951682806015
2006-12-26,0.2733701169490814
2006-12-27,0.24853460490703583
2006-12-28,0.29468345642089844
2006-12-29,0.2637786865234375
2007-01-03,0.27139410376548767
2007-01-04,0.30500727891921997
2007-01-05,0.2919258177280426
2007-01-08,0.2744108736515045
2007-01-09,0.2718926668167114
2007-01-10,0.3565264940261841
2007-01-11,0.33342593908309937
2007-01-12,0.30196699500083923
2007-01-16,0.2879006564617157
2007-01-17,0.27445879578590393
2007-01-18,0.27907460927963257
2007-01-19,0.3107949197292328
2007-01-22,0.29220160841941833
2007-01-23,0.31018319725990295
2007-01-24,0.3048059940338135
2007-01-25,0.2770540118217468
2007-01-26,0.28931277990341187
2007-01-29,0.2924373149871826
2007-01-30,0.27755722403526306
2007-01-31,0.2562754154205322
2007-02-01,0.2744132876396179
2007-02-02,0.2596398890018463
2007-02-05,0.26162418723106384
2007-02-06,0.2573743462562561
2007-02-07,0.26843538880348206
2007-02-08,0.2688753306865692
2007-02-09,0.2648991644382477
2007-02-12,0.2666381001472473
2007-02-13,0.262684166431427
2007-02-14,0.25742781162261963
2007-02-15,0.24805709719657898
2007-02-16,0.24577327072620392
2007-02-20,0.2364007532596588
2007-02-21,0.25193652510643005
2007-02-22,0.25738945603370667
2007-02-23,0.26128247380256653
2007-02-26,0.2537245750427246
2007-02-27,0.2693217694759369
2007-02-28,0.285653680562973
2007-03-01,0.287980854511261
2007-03-02,0.30225104093551636
2007-03-05,0.29129019379615784
2007-03-06,0.2956196665763855
2007-03-07,0.27953165769577026
2007-03-08,0.28081896901130676
2007-03-09,0.2711780369281769
2007-03-12,0.2720041871070862
2007-03-13,0.2734054625034332
2007-03-14,0.2747076749801636
2007-03-15,0.2774580419063568
2007-03-16,0.26996085047721863
2007-03-19,0.26340386271476746
2007-03-20,0.26871711015701294
2007-03-21,0.26502394676208496
2007-03-22,0.2672539949417114
2007-03-23,0.2679753303527832
2007-03-26,0.26305091381073
2007-03-27,0.2673654556274414
2007-03-28,0.27068594098091125
2007-03-29,0.27116674184799194
2007-03-30,0.27073341608047485
2007-04-02,0.2703486680984497
2007-04-03,0.26301610469818115
2007-04-04,0.26164817810058594
2007-04-05,0.26125627756118774
2007-04-09,0.2580828368663788
2007-04-10,0.26070719957351685
2007-04-11,0.2567603290081024
2007-04-12,0.2630167007446289
2007-04-13,0.2635599970817566
2007-04-16,0.26342087984085083
2007-04-17,0.2599349021911621
2007-04-18,0.26527509093284607
2007-04-19,0.26034849882125854
2007-04-20,0.2633788287639618
2007-04-23,0.2578028738498688
2007-04-24,0.26126939058303833
2007-04-25,0.2911907732486725
2007-04-26,0.2613345980644226
2007-04-27,0.29733389616012573
2007-04-30,0.2694361209869385
2007-05-01,0.25378093123435974
2007-05-02,0.25499242544174194
2007-05-03,0.2507745325565338
2007-05-04,0.25174158811569214
2007-05-07,0.24866421520709991
2007-05-08,0.25092142820358276
2007-05-09,0.2533910870552063
2007-05-10,0.25228872895240784
2007-05-11,0.25908440351486206
2007-05-14,0.25589096546173096
2007-05-15,0.25473707914352417
2007-05-16,0.25759726762771606
2007-05-17,0.2690654993057251
2007-05-18,0.2650917172431946
2007-05-21,0.25769466161727905
2007-05-22,0.25718459486961365
2007-05-23,0.25532326102256775
2007-05-24,0.2564696669578552
2007-05-25,0.26163262128829956
2007-05-29,0.25818485021591187
2007-05-30,0.2571372985839844
2007-05-31,0.26144298911094666
2007-06-01,0.2581091821193695
2007-06-04,0.25997990369796753
2007-06-05,0.26118311285972595
2007-06-06,0.262213796377182
2007-06-07,0.25802522897720337
2007-06-08,0.27037951350212097
2007-06-11,0.2729244828224182
2007-06-12,0.2910485863685608
2007-06-13,0.29310229420661926
2007-06-14,0.2967100441455841
2007-06-15,0.28490978479385376
2007-06-18,0.2612387537956238
2007-06-19,0.26517605781555176
2007-06-20,0.26293641328811646
2007-06-21,0.263075053691864
2007-06-22,0.2650524377822876
2007-06-25,0.26523980498313904
2007-06-26,0.26864105463027954
2007-06-27,0.2790932059288025
2007-06-28,0.27594971656799316
2007-06-29,0.2716684937477112
2007-07-02,0.26606979966163635
2007-07-03,0.2682722210884094
2007-07-05,0.28199756145477295
2007-07-06,0.2751457989215851
2007-07-09,0.26020902395248413
2007-07-10,0.25925716757774353
2007-07-11,0.2665923535823822
2007-07-12,0.2533113360404968
2007-07-13,0.2448476105928421
2007-07-16,0.2389696091413498
2007-07-17,0.24212953448295593
2007-07-18,0.23787295818328857
2007-07-19,0.23801274597644806
2007-07-20,0.2297900915145874
2007-07-23,0.23389017581939697
2007-07-24,0.23816268146038055
2007-07-25,0.26021963357925415
2007-07-26,0.2721421718597412
2007-07-27,0.3211113214492798
2007-07-30,0.3206028342247009
2007-07-31,0.33751335740089417
2007-08-01,0.39174097776412964
2007-08-02,0.4422730803489685
2007-08-03,0.36824941635131836
2007-08-06,0.3283366560935974
2007-08-07,0.3966531753540039
2007-08-08,0.3902473449707031
2007-08-09,0.3742498755455017
2007-08-10,0.4174899160861969
2007-08-13,0.49992483854293823
2007-08-14,0.41057687997817993
2007-08-15,0.3942316472530365
2007-08-16,0.41812801361083984
2007-08-17,0.5296679735183716
2007-08-20,0.4599801003932953
2007-08-21,0.4015273153781891
2007-08-22,0.41770830750465393
2007-08-23,0.34795260429382324
2007-08-24,0.33657577633857727
2007-08-27,0.3130031228065491
2007-08-28,0.282591313123703
2007-08-29,0.3246431350708008
2007-08-30,0.28637444972991943
2007-08-31,0.32070547342300415
2007-09-04,0.28203386068344116
2007-09-05,0.2750214636325836
2007-09-06,0.379194974899292
2007-09-07,0.37911438941955566
2007-09-10,0.32083243131637573
2007-09-11,0.31429970264434814
2007-09-12,0.30329757928848267
2007-09-13,0.2823268473148346
2007-09-14,0.2674376368522644
2007-09-17,0.2549213171005249
2007-09-18,0.257350891828537
2007-09-19,0.27380427718162537
2007-09-20,0.26626408100128174
2007-09-21,0.24887648224830627
2007-09-24,0.23659956455230713
2007-09-25,0.2542247474193573
2007-09-26,0.2529434561729431
2007-09-27,0.2541921138763428
2007-09-28,0.2382960021495819
2007-10-01,0.23670384287834167
2007-10-02,0.24013085663318634
2007-10-03,0.23938767611980438
2007-10-04,0.2400975525379181
2007-10-05,0.24402466416358948
2007-10-08,0.23729535937309265
2007-10-09,0.23606495559215546
2007-10-10,0.25535866618156433
2007-10-11,0.24215444922447205
2007-10-12,0.3425355851650238
2007-10-15,0.31160515546798706
2007-10-16,0.3267022967338562
2007-10-17,0.3037402629852295
2007-10-18,0.290659099817276
2007-10-19,0.2675802409648895
2007-10-22,0.2788251042366028
2007-10-23,0.2683950960636139
2007-10-24,0.28871238231658936
2007-10-25,0.31661075353622437
2007-10-26,0.3026936650276184
2007-10-29,0.2746500074863434
2007-10-30,0.24961674213409424
2007-10-31,0.2511598467826843
2007-11-01,0.2726789116859436
2007-11-02,0.262338787317276
2007-11-05,0.2953091263771057
2007-11-06,0.2736223340034485
2007-11-07,0.2647792100906372
2007-11-08,0.2713586390018463
2007-11-09,0.40939220786094666
2007-11-12,0.4388033449649811
2007-11-13,0.5125395655632019
2007-11-14,0.44826585054397583
2007-11-15,0.46339625120162964
2007-11-16,0.5050088763237
2007-11-19,0.5091958045959473
2007-11-20,0.4911508560180664
2007-11-21,0.5292278528213501
2007-11-23,0.5025602579116821
2007-11-26,0.3960016965866089
2007-11-27,0.4014608860015869
2007-11-28,0.42260655760765076
2007-11-29,0.3509824275970459
2007-11-30,0.33579787611961365
2007-12-03,0.3636515736579895
2007-12-04,0.3621973395347595
2007-12-05,0.3395446240901947
2007-12-06,0.30404454469680786
2007-12-07,0.28592777252197266
2007-12-10,0.27984702587127686
2007-12-11,0.2612990736961365
2007-12-12,0.31858301162719727
2007-12-13,0.32546156644821167
2007-12-14,0.3169766962528229
2007-12-17,0.2794737219810486
2007-12-18,0.3267895579338074
2007-12-19,0.3556710183620453
2007-12-20,0.3005741536617279
2007-12-21,0.2674930691719055
2007-12-24,0.24408802390098572
2007-12-26,0.24296939373016357
2007-12-27,0.24403448402881622
2007-12-28,0.25433430075645447
2007-12-31,0.24893410503864288
2008-01-02,0.24228768050670624
2008-01-03,0.2859741747379303
2008-01-04,0.2614287734031677
2008-01-07,0.3166838586330414
2008-01-08,0.41385284066200256
2008-01-09,0.42256760597229004
2008-01-10,0.4781106412410736
2008-01-11,0.46120786666870117
2008-01-14,0.44060713052749634
2008-01-15,0.3506392538547516
2008-01-16,0.4768765866756439
2008-01-17,0.5475464463233948
2008-01-18,0.5604714155197144
2008-01-22,0.5127313137054443
2008-01-23,0.5894066691398621
2008-01-24,0.6417173147201538
2008-01-25,0.607585072517395
2008-01-28,0.5716193318367004
2008-01-29,0.5659213066101074
2008-01-30,0.4982573390007019
2008-01-31,0.5074976682662964
2008-02-01,0.49036741256713867
2008-02-04,0.4341057240962982
2008-02-05,0.3991844058036804
2008-02-06,0.4103092551231384
2008-02-07,0.4579552710056305
2008-02-08,0.5380009412765503
2008-02-11,0.486322820186615
2008-02-12,0.4137313961982727
2008-02-13,0.4018710255622864
2008-02-14,0.37996309995651245
2008-02-15,0.369954377412796
2008-02-19,0.33612650632858276
2008-02-20,0.34609293937683105
2008-02-21,0.3688730001449585
2008-02-22,0.3561326563358307
2008-02-25,0.3787335753440857
2008-02-26,0.3925057053565979
2008-02-27,0.3902053236961365
2008-02-28,0.38515931367874146
2008-02-29,0.359012633562088
2008-03-03,0.36982497572898865
2008-03-04,0.4065023958683014
2008-03-05,0.4686319828033447
2008-03-06,0.4151630997657776
2008-03-07,0.4183800220489502
2008-03-10,0.42462411522865295
2008-03-11,0.41140633821487427
2008-03-12,0.4042274057865143
2008-03-13,0.3921804428100586
2008-03-14,0.42294806241989136
2008-03-17,0.47379451990127563
2008-03-18,0.4687417447566986
2008-03-19,0.4124677777290344
2008-03-20,0.394143670797348
2008-03-24,0.3481900095939636
2008-03-25,0.3387884199619293
2008-03-26,0.3423460125923157
2008-03-27,0.3410831689834595
2008-03-28,0.3441711962223053
2008-03-31,0.31232813000679016
2008-04-01,0.3106480836868286
2008-04-02,0.2932613492012024
2008-04-03,0.30789345502853394
2008-04-04,0.30642011761665344
2008-04-07,0.2983192503452301
2008-04-08,0.29336124658584595
2008-04-09,0.2898483872413635
2008-04-10,0.2920544445514679
2008-04-11,0.28047195076942444
2008-04-14,0.28670358657836914
2008-04-15,0.3088234066963196
2008-04-16,0.2852950990200043
2008-04-17,0.26323992013931274
2008-04-18,0.2685425579547882
2008-04-21,0.25391000509262085
2008-04-22,0.2562445104122162
2008-04-23,0.2987302243709564
2008-04-24,0.2767702043056488
2008-04-25,0.33592489361763
2008-04-28,0.30084624886512756
2008-04-29,0.27623364329338074
2008-04-30,0.2665329575538635
2008-05-01,0.30122265219688416
2008-05-02,0.2751994729042053
2008-05-05,0.30369290709495544
2008-05-06,0.2808969020843506
2008-05-07,0.27292582392692566
2008-05-08,0.291280061006546
2008-05-09,0.2745473384857178
2008-05-12,0.262282133102417
2008-05-13,0.25474610924720764
2008-05-14,0.2517227530479431
2008-05-15,0.266765832901001
2008-05-16,0.2825881540775299
2008-05-19,0.25105470418930054
2008-05-20,0.28646522760391235
2008-05-21,0.29318755865097046
2008-05-22,0.3336423933506012
2008-05-23,0.35773929953575134
2008-05-27,0.31618934869766235
2008-05-28,0.2786208689212799
2008-05-29,0.2775026261806488
2008-05-30,0.27505892515182495
2008-06-02,0.24358001351356506
2008-06-03,0.2627211809158325
2008-06-04,0.2760673463344574
2008-06-05,0.2795702815055847
2008-06-06,0.2465740144252777
2008-06-09,0.272151380777359
2008-06-10,0.37815120816230774
2008-06-11,0.31599587202072144
2008-06-12,0.31437745690345764
2008-06-13,0.3635328412055969
2008-06-16,0.4219045042991638
2008-06-17,0.37417012453079224
2008-06-18,0.32872578501701355
2008-06-19,0.3213786482810974
2008-06-20,0.3237401843070984
2008-06-23,0.31990867853164673
2008-06-24,0.3382526636123657
2008-06-25,0.33409374952316284
2008-06-26,0.3125552535057068
2008-06-27,0.33353403210639954
2008-06-30,0.36734506487846375
2008-07-01,0.35264092683792114
2008-07-02,0.37543004751205444
2008-07-03,0.3728867173194885
2008-07-07,0.42135700583457947
2008-07-08,0.37159469723701477
2008-07-09,0.3651711344718933
2008-07-10,0.35316771268844604
2008-07-11,0.3954300582408905
2008-07-14,0.4374062418937683
2008-07-15,0.40119123458862305
2008-07-16,0.4520098567008972
2008-07-17,0.4021177291870117
2008-07-18,0.367353618144989
2008-07-21,0.3418125808238983
2008-07-22,0.36619868874549866
2008-07-23,0.43065428733825684
2008-07-24,0.3913702070713043
2008-07-25,0.3763588070869446
2008-07-28,0.3489566445350647
2008-07-29,0.34235820174217224
2008-07-30,0.3524043560028076
2008-07-31,0.3428451716899872
2008-08-01,0.3489101827144623
2008-08-04,0.3461056351661682
2008-08-05,0.34409770369529724
2008-08-06,0.31379586458206177
2008-08-07,0.3218112289905548
2008-08-08,0.3150237202644348
2008-08-11,0.2881823480129242
2008-08-12,0.3091690242290497
2008-08-13,0.2997305393218994
2008-08-14,0.30875352025032043
2008-08-15,0.2856297492980957
2008-08-18,0.2804519832134247
2008-08-19,0.28449147939682007
2008-08-20,0.28518661856651306
2008-08-21,0.2821560800075531
2008-08-22,0.27757683396339417
2008-08-25,0.2507912218570709
2008-08-26,0.2577822208404541
2008-08-27,0.24970369040966034
2008-08-28,0.24900992214679718
2008-08-29,0.2442774772644043
2008-09-02,0.24656088650226593
2008-09-03,0.29130443930625916
2008-09-04,0.2975895404815674
2008-09-05,0.3092990219593048
2008-09-08,0.36076468229293823
2008-09-09,0.4248812198638916
2008-09-10,0.4632936120033264
2008-09-11,0.4582110345363617
2008-09-12,0.43639278411865234
2008-09-15,0.4385513365268707
2008-09-16,0.48740872740745544
2008-09-17,0.5688422918319702
2008-09-18,0.5888282060623169
2008-09-19,0.6484094858169556
2008-09-22,0.6231808662414551
2008-09-23,0.5737756490707397
2008-09-24,0.6096293926239014
2008-09-25,0.6102792620658875
2008-09-26,0.5596914291381836
2008-09-29,0.588129460811615
2008-09-30,0.7169234156608582
2008-10-01,0.6822536587715149
2008-10-02,0.6616662740707397
2008-10-03,0.6813477277755737
2008-10-06,0.7422058582305908
2008-10-07,0.7487640976905823
2008-10-08,0.7488595843315125
2008-10-09,0.7593688368797302
2008-10-10,0.7521005868911743
2008-10-13,0.7679160833358765
2008-10-14,0.7227432727813721
2008-10-15,0.7362921833992004
2008-10-16,0.7255309224128723
2008-10-17,0.7481774091720581
2008-10-20,0.7325177788734436
2008-10-21,0.7108986377716064
2008-10-22,0.680053174495697
2008-10-23,0.7014195322990417
2008-10-24,0.7251057624816895
2008-10-27,0.7407817244529724
2008-10-28,0.7054105997085571
2008-10-29,0.6853955388069153
2008-10-30,0.7032873630523682
2008-10-31,0.6665623784065247
2008-11-03,0.6554115414619446
2008-11-04,0.6002700924873352
2008-11-05,0.5850383639335632
2008-11-06,0.5786563158035278
2008-11-07,0.6103205680847168
2008-11-10,0.6100538969039917
2008-11-11,0.600450336933136
2008-11-12,0.6075857877731323
2008-11-13,0.5831146240234375
2008-11-14,0.6499521136283875
2008-11-17,0.6455197334289551
2008-11-18,0.6349679231643677
2008-11-19,0.6175061464309692
2008-11-20,0.6181284785270691
2008-11-21,0.6711512804031372
2008-11-24,0.6835230588912964
2008-11-25,0.6551290154457092
2008-11-26,0.654492974281311
2008-11-28,0.6152012944221497
2008-12-01,0.56773442029953
2008-12-02,0.5625392198562622
2008-12-03,0.6128502488136292
2008-12-04,0.6215363144874573
2008-12-05,0.6157691478729248
2008-12-08,0.6113360524177551
2008-12-09,0.5637561082839966
2008-12-10,0.5684472322463989
2008-12-11,0.544430136680603
2008-12-12,0.5468984246253967
2008-12-15,0.5805339813232422
2008-12-16,0.517795741558075
2008-12-17,0.5214563608169556
2008-12-18,0.48545122146606445
2008-12-19,0.45069918036460876
2008-12-22,0.4124966263771057
2008-12-23,0.4228281080722809
2008-12-24,0.4073505401611328
2008-12-26,0.38669902086257935
2008-12-29,0.32904988527297974
2008-12-30,0.3264930844306946
2008-12-31,0.3975796699523926
2009-01-02,0.3218674063682556
2009-01-05,0.32810306549072266
2009-01-06,0.3711569905281067
2009-01-07,0.40548086166381836
2009-01-08,0.37726742029190063
2009-01-09,0.3910980522632599
2009-01-12,0.37929990887641907
2009-01-13,0.36522918939590454
2009-01-14,0.40062350034713745
2009-01-15,0.38328567147254944
2009-01-16,0.43986931443214417
2009-01-20,0.45394906401634216
2009-01-21,0.4596223831176758
2009-01-22,0.43903598189353943
2009-01-23,0.4833146631717682
2009-01-26,0.46858400106430054
2009-01-27,0.41561049222946167
2009-01-28,0.3586200177669525
2009-01-29,0.35734015703201294
2009-01-30,0.3384599983692169
2009-02-02,0.3373296856880188
2009-02-03,0.35447096824645996
2009-02-04,0.34495407342910767
2009-02-05,0.3356407582759857
2009-02-06,0.34175971150398254
2009-02-09,0.307024210691452
2009-02-10,0.3142390847206116
2009-02-11,0.3841061592102051
2009-02-12,0.3774598240852356
2009-02-13,0.39001086354255676
2009-02-17,0.3415501117706299
2009-02-18,0.3708658814430237
2009-02-19,0.38155680894851685
2009-02-20,0.3656407296657562
2009-02-23,0.38822537660598755
2009-02-24,0.3917190432548523
2009-02-25,0.3882080614566803
2009-02-26,0.4205778241157532
2009-02-27,0.41058459877967834
2009-03-02,0.44715890288352966
2009-03-03,0.4458090662956238
2009-03-04,0.45984411239624023
2009-03-05,0.420963853597641
2009-03-06,0.44729772210121155
2009-03-09,0.49477848410606384
2009-03-10,0.497213751077652
2009-03-11,0.4539455771446228
2009-03-12,0.44456762075424194
2009-03-13,0.44072073698043823
2009-03-16,0.4207611083984375
2009-03-17,0.4359795153141022
2009-03-18,0.4151875078678131
2009-03-19,0.45398956537246704
2009-03-20,0.435211718082428
2009-03-23,0.37139052152633667
2009-03-24,0.3819648325443268
2009-03-25,0.39799612760543823
2009-03-26,0.4100784361362457
2009-03-27,0.38151347637176514
2009-03-30,0.3554314076900482
2009-03-31,0.35085445642471313
2009-04-01,0.33300161361694336
2009-04-02,0.32945486903190613
2009-04-03,0.34328314661979675
2009-04-06,0.3237680494785309
2009-04-07,0.33497944474220276
2009-04-08,0.3092052638530731
2009-04-09,0.3031969368457794
2009-04-13,0.27207180857658386
2009-04-14,0.28268831968307495
2009-04-15,0.28431186079978943
2009-04-16,0.289635568857193
2009-04-17,0.27925196290016174
2009-04-20,0.28139275312423706
2009-04-21,0.2882733643054962
2009-04-22,0.29876789450645447
2009-04-23,0.3081253468990326
2009-04-24,0.361966073513031
2009-04-27,0.3312750458717346
2009-04-28,0.3051149249076843
2009-04-29,0.2946680188179016
2009-04-30,0.2981260418891907
2009-05-01,0.2919084429740906
2009-05-04,0.2710166573524475
2009-05-05,0.25759387016296387
2009-05-06,0.2535174489021301
2009-05-07,0.27518969774246216
2009-05-08,0.2836240828037262
2009-05-11,0.31671351194381714
2009-05-12,0.2885923683643341
2009-05-13,0.30015772581100464
2009-05-14,0.2976490259170532
2009-05-15,0.28772833943367004
2009-05-18,0.28627488017082214
2009-05-19,0.30453428626060486
2009-05-20,0.28145304322242737
2009-05-21,0.30522969365119934
2009-05-22,0.301036536693573
2009-05-26,0.28949758410453796
2009-05-27,0.288036972284317
2009-05-28,0.29112911224365234
2009-05-29,0.2936669886112213
2009-06-01,0.2587803602218628
2009-06-02,0.25212639570236206
2009-06-03,0.2622367739677429
2009-06-04,0.24965450167655945
2009-06-05,0.24255844950675964
2009-06-08,0.2568449079990387
2009-06-09,0.28963974118232727
2009-06-10,0.2748693823814392
2009-06-11,0.2649536728858948
2009-06-12,0.27489200234413147
2009-06-15,0.24415747821331024
2009-06-16,0.25677400827407837
2009-06-17,0.2501315176486969
2009-06-18,0.27569496631622314
2009-06-19,0.25822561979293823
2009-06-22,0.23989538848400116
2009-06-23,0.2708294689655304
2009-06-24,0.282903254032135
2009-06-25,0.2676166594028473
2009-06-26,0.25796613097190857
2009-06-29,0.23359906673431396
2009-06-30,0.23576155304908752
2009-07-01,0.2328212708234787
2009-07-02,0.2215004861354828
2009-07-06,0.22569313645362854
2009-07-07,0.23738181591033936
2009-07-08,0.2317797690629959
2009-07-09,0.26662760972976685
2009-07-10,0.25632962584495544
2009-07-13,0.2443661242723465
2009-07-14,0.24658696353435516
2009-07-15,0.2422705888748169
2009-07-16,0.21896961331367493
2009-07-17,0.22459125518798828
2009-07-20,0.2102428376674652
2009-07-21,0.23397722840309143
2009-07-22,0.23343291878700256
2009-07-23,0.24140307307243347
2009-07-24,0.23631584644317627
2009-07-27,0.2297624796628952
2009-07-28,0.23610158264636993
2009-07-29,0.22789466381072998
2009-07-30,0.22386828064918518
2009-07-31,0.22008328139781952
2009-08-03,0.2139933854341507
2009-08-04,0.2144506424665451
2009-08-05,0.20278958976268768
2009-08-06,0.2112005054950714
2009-08-07,0.209524467587471
2009-08-10,0.20225541293621063
2009-08-11,0.2021944224834442
2009-08-12,0.2032654583454132
2009-08-13,0.20615246891975403
2009-08-14,0.20218095183372498
2009-08-17,0.19782380759716034
2009-08-18,0.20046348869800568
2009-08-19,0.1986069530248642
2009-08-20,0.19904009997844696
2009-08-21,0.19001159071922302
2009-08-24,0.18947970867156982
2009-08-25,0.1933954656124115
2009-08-26,0.19326509535312653
2009-08-27,0.19586941599845886
2009-08-28,0.20905447006225586
2009-08-31,0.20808076858520508
2009-09-01,0.20003755390644073
2009-09-02,0.2095971405506134
2009-09-03,0.20913156867027283
2009-09-04,0.20360498130321503
2009-09-08,0.1928059160709381
2009-09-09,0.19089433550834656
2009-09-10,0.21121951937675476
2009-09-11,0.2060070037841797
